Date,MeasuredLoad,TheirForecast,MyForecast,TheirMAPE,MyMAPE
2021-12-31 23:00,4840.395,4720,4893.8933,2.4872970077855303,1.105246575950915
2021-12-31 22:00,4995.9746,4809,5094.615250000001,3.742505015938223,1.974402552006593
2021-12-31 21:00,5134.3193,4943,5307.223125,3.726283638027735,3.3676095095994576
2021-12-31 20:00,5320.287,5139,5468.307925,3.4074665520863863,2.7821981220186016
2021-12-31 19:00,5451.9917,5362,5615.995525,1.6506206346572314,3.0081451701403124
2021-12-31 18:00,5591.592,5554,5783.281,0.6722951173833793,3.428165002024474
2021-12-31 17:00,5563.504,5724,5581.8312000000005,2.884800658002584,0.329418294657479
2021-12-31 16:00,5409.617,5613,5397.535666666667,3.759656182683539,0.2233306596998185
2021-12-31 15:00,5353.0947,5531,5330.645,3.323410288258124,0.4193779721475901
2021-12-31 14:00,5301.1406,5517,5306.865633333334,4.071942555155022,0.1079962552461647
2021-12-31 13:00,5276.259,5543,5284.399,5.055494811759619,0.1542759747010207
2021-12-31 12:00,5192.282,5551,5251.824166666666,6.908677148120996,1.1467436989490587
2021-12-31 11:00,5054.7207,5540,5212.672366666667,9.600516602232844,3.124834704846636
2021-12-31 10:00,5012.629,5480,5091.003333333334,9.323869769735603,1.5635374836903768
2021-12-31 09:00,4913.1943,5422,4972.3389,10.355904304456264,1.2037911873340654
2021-12-31 08:00,4676.4688,5255,4753.168333333334,12.371112151972454,1.640116434291924
2021-12-31 07:00,4493.718,4988,4499.875266666667,10.999399606294835,0.1370194272686238
2021-12-31 06:00,4242.5903,4653,4385.896385714285,9.673564284536267,3.377796949054578
2021-12-31 05:00,4136.088,4308,4155.867757142857,4.156391256665726,0.478223798498903
2021-12-31 04:00,4118.28,4143,4112.871528571429,0.6002505900521639,0.1313284047847868
2021-12-31 03:00,4137.337,4141,4146.9551,0.0885352099671734,0.2324707897857893
2021-12-31 02:00,4252.33,4201,4255.488914285715,1.2071029294527924,0.0742866683845015
2021-12-31 01:00,4404.0737,4327,4396.1630000000005,1.7500547277399086,0.179622334658011
2021-12-31 00:00,4645.744,4504,4631.740685714286,3.0510505959863417,0.3014224263264121
2021-12-30 23:00,4919.3096,4799,4927.307957142858,2.445660260943926,0.1625910502331133
2021-12-30 22:00,5173.9863,5088,5166.38384,1.6618965535335797,0.1469362220769536
2021-12-30 21:00,5396.6836,5356,5343.817080000001,0.7538629835553134,0.9796112560684412
2021-12-30 20:00,5525.586,5545,5537.7226,0.3513473503081801,0.2196436721824584
2021-12-30 19:00,5677.917,5747,5685.29154,1.21669619333991,0.1298810813895271
2021-12-30 18:00,5886.331,5938,5832.94584,0.8777793841358883,0.9069343874817744
2021-12-30 17:00,5817.866,6120,5832.3419,5.193210018931341,0.2488180374040991
2021-12-30 16:00,5640.5664,6016,5663.561599999999,6.655955685585056,0.4076753710407413
2021-12-30 15:00,5625.498,5875,5606.718440000001,4.435198448208504,0.3338292894246703
2021-12-30 14:00,5618.4917,5842,5610.45874,3.978083655440844,0.1429736026841429
2021-12-30 13:00,5655.0557,5838,5642.55436,3.2350574371884635,0.2210648429156904
2021-12-30 12:00,5618.8013,5821,5653.83908,3.5986091908962847,0.6235810474379946
2021-12-30 11:00,5554.0645,5778,5525.794675,4.031921127311351,0.5089934587544006
2021-12-30 10:00,5442.126,5659,5446.549575,3.9850970006942097,0.0812839504267229
2021-12-30 09:00,5323.63,5568,5329.9186500000005,4.590288956971087,0.1181271050016702
2021-12-30 08:00,5094.605,5364,5101.19775,5.287848616330422,0.129406499620691
2021-12-30 07:00,4790.8623,5062,4809.05885,5.659475956969171,0.3798178461526763
2021-12-30 06:00,4444.2188,4729,4546.21718,6.407902329201262,2.2950800712152155
2021-12-30 05:00,4184.8755,4397,4252.2142,5.068836575902912,1.6090968536578982
2021-12-30 04:00,4187.7915,4229,4181.1258800000005,0.9840150828903428,0.1591679050879147
2021-12-30 03:00,4185.721,4212,4219.661300000001,0.6278249314753767,0.8108591088608419
2021-12-30 02:00,4299.247,4273,4303.4825,0.610502257720952,0.0985172519745847
2021-12-30 01:00,4430.707,4400,4444.113080000001,0.6930496645343583,0.3025720274439419
2021-12-30 00:00,4670.966,4584,4676.701599999999,1.86184185455429,0.1227925872292597
2021-12-29 23:00,4975.621,4870,4994.394399999999,2.122770202955573,0.3773076767703796
2021-12-29 22:00,5218.0947,5180,5269.934200000001,0.7300499931517083,0.993456481347511
2021-12-29 21:00,5490.4756,5467,5538.308366666667,0.4275695169285473,0.8711953235283905
2021-12-29 20:00,5642.675,5674,5728.542399999999,0.5551445014997287,1.5217498792682405
2021-12-29 19:00,5785.6787,5869,5902.717100000001,1.440130092256931,2.022898367999598
2021-12-29 18:00,5999.755,6054,6098.5714333333335,0.9041202515769377,1.6470078083743986
2021-12-29 17:00,5977.253,6233,6099.889425,4.278671155462222,2.051718824684192
2021-12-29 16:00,5833.5146,6136,5886.602,5.1853028704170825,0.9100414353981292
2021-12-29 15:00,5814.8477,5987,5814.833075,2.960564212197677,0.000251511316465
2021-12-29 14:00,5836.498,5953,5808.5866750000005,1.996094233219996,0.4782204157355854
2021-12-29 13:00,5827.241,5959,5815.287075,2.261087193750868,0.205138675404017
2021-12-29 12:00,5792.748,5940,5828.477625,2.5420059702234656,0.6167992289669764
2021-12-29 11:00,5723.321,5894,5770.03035,2.982167171822096,0.8161231914128193
2021-12-29 10:00,5606.237,5803,5710.055,3.50971605374514,1.85183038105596
2021-12-29 09:00,5424.385,5693,5600.171249999999,4.951989949090999,3.2406669143137736
2021-12-29 08:00,5143.4106,5490,5372.7603,6.738513157009083,4.45909762677706
2021-12-29 07:00,4859.5024,5178,5064.9365,6.554119615209979,4.22747193210563
2021-12-29 06:00,4482.37,4807,4599.168833333333,7.242374011962424,2.6057383333667965
2021-12-29 05:00,4224.8716,4453,4300.313,5.399652855722279,1.7856495331124311
2021-12-29 04:00,4183.3887,4275,4223.2394,2.18988257055816,0.9525937668665369
2021-12-29 03:00,4240.281,4251,4247.492833333333,0.2527898504839668,0.1700791370508896
2021-12-29 02:00,4324.383,4300,4320.956933333333,0.5638492242708338,0.07922671665916
2021-12-29 01:00,4438.5347,4416,4491.273366666667,0.507705842651183,1.1881999405494583
2021-12-29 00:00,4648.7666,4581,4666.370666666667,1.4577328962912426,0.37868252337441
2021-12-28 23:00,4913.655,4828,4970.4955,1.7432033791546162,1.1567865468780418
2021-12-28 22:00,5226.1675,5118,5362.676666666666,2.069728917031449,2.612031984559751
2021-12-28 21:00,5437.79,5392,5574.930666666667,0.8420700321270215,2.5219926967879807
2021-12-28 20:00,5638.8047,5608,5749.41,0.5462984025674748,1.961502585822846
2021-12-28 19:00,5823.2627,5808,5878.147466666666,0.2620987715357616,0.942508856189265
2021-12-28 18:00,6004.209,5987,6022.722566666667,0.2866156058191817,0.3083431417305332
2021-12-28 17:00,6019.2495,6124,6088.289320000001,1.7402584823905392,1.1469838557115946
2021-12-28 16:00,5856.124,5971,5872.8484,1.961638790435452,0.285588215003645
2021-12-28 15:00,5759.336,5835,5802.65082,1.313762558739406,0.7520801009005135
2021-12-28 14:00,5721.436,5815,5761.0785000000005,1.6353237194298826,0.6928767533185871
2021-12-28 13:00,5729.2754,5826,5756.883,1.6882518860936506,0.4818689637436413
2021-12-28 12:00,5745.3535,5834,5734.820519999999,1.5429250785003887,0.1833304077808417
2021-12-28 11:00,5655.7344,5804,5753.03615,2.621509242018149,1.7204087589403
2021-12-28 10:00,5516.2285,5745,5705.007250000001,4.147244806845833,3.422243114113209
2021-12-28 09:00,5385.586,5681,5600.3625,5.485271240678355,3.987987565327152
2021-12-28 08:00,5167.663,5495,5372.725325,6.334333334042882,3.968183006515727
2021-12-28 07:00,4919.3896,5227,5035.86665,6.253019683580247,2.3677134659145413
2021-12-28 06:00,4466.614,4855,4643.727216666666,8.695311482030919,3.965268023309528
2021-12-28 05:00,4323.7163,4466,4359.678400000001,3.2907732637314795,0.8317405098942463
2021-12-28 04:00,4273.8203,4269,4276.781533333333,0.1127866794025082,0.0692877361580347
2021-12-28 03:00,4308.039,4258,4307.76805,1.1615261607427363,0.0062894045295338
2021-12-28 02:00,4385.2734,4316,4382.233916666666,1.5796825803380932,0.0693111479282892
2021-12-28 01:00,4583.2266,4455,4530.465649999999,2.7977364243784053,1.151174807721721
2021-12-28 00:00,4809.789,4644,4727.572583333334,3.446907962074839,1.7093559960045273
2021-12-27 23:00,5077.897,4910,4983.2211,3.306427838138504,1.864470665710632
2021-12-27 22:00,5412.244,5221,5385.78825,3.5335435726844486,0.4888129581740971
2021-12-27 21:00,5649.091,5505,5637.259275,2.550693554060296,0.2094447584575997
